gaia_source_id,hyg_id,constellation_x,source_id,ra,dec,pmra,pmdec,parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,constellation_y,constellation,id,hip,hd,hr,gl,bf,proper,dist,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,cluster_label
5.774235126022917e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774136238696083e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774136651012944e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774212345516386e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774238390198098e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.77414527530743e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774170323556767e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774217190239395e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774170770233366e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774238355838355e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774214132222648e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774190767600564e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774125965134145e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774192313788824e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774127854919754e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.77412775184054e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774234713706055e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774221171671332e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774136685372684e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774192485587516e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774185407481381e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774136547933729e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774194134854951e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774215403532966e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.77413555150132e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774173347213747e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
6.350278476223173e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
6.350268237021137e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
6.350193195352476e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774106105205685e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774214510179767e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
6.350285142012535e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
6.350298061274174e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774180386661904e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774184720286607e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774230998556506e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774195646683445e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
6.350211165495797e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
6.35028297734902e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.77413939979188e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774215472252441e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774145721984041e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
6.350215563542307e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
6.350242226699269e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774215437893042e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
6.350298198713127e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
6.350192130200586e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.77418513260347e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.77422577587627e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774213440730208e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
6.350283149147713e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774225329199672e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
6.350282324513874e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774147027654259e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
6.350284008141171e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
6.350346439785863e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774232647823946e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774221828804379e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.77419262302646e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774220145176903e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
6.350265075925218e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774150429268219e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
5.774243819037093e+18,117746,,,23.959159,-82.169804,-26.62,-25.15,,,,,,,,Oct,117746.0,118114.0,224362.0,9061.0,,Gam2Oct,,93.5454,27.0,5.72,0.865,K0III,1.055,12.743713,-0.136353,-92.673439,-7.67e-06,-1.199e-05,-2.891e-05,6.272493225747735,-1.4341336318931002,-1.290574018e-07,-1.2193064e-07,Gam-2,,Oct,1.0,117746.0,,39.26449353995997,,,,6
